"repo","call_id","file","enclosing_qname","framework","pattern","callable","call_source","call_line","call_col","is_await","arg_count","fp_tier"
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::521::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_command_with_tool_call_existing_state","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Get the premier league standings using your tool. If the tool returns bad results, tell the user.')]})","521","19","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::860::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_default_backend_fallback","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Write 'Hello World' to /test.txt"")]}, config=config)","860","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::870::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_default_backend_fallback","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Read /test.txt')]}, config=config)","870","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::403::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_edit_file_longterm","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Edit the file about charmander in the memories directory, to replace all instances of the word 'fire' with 'embers'"")], 'files': {}}, config=config)","403","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::899::8","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_execute_tool_filtered_for_non_sandbox_backend","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='List files')]})","899","8","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::920::8","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_execute_tool_filtered_for_non_sandbox_backend","langchain_anthropic",".invoke","agent_with_sandbox.invoke","agent_with_sandbox.invoke({'messages': [HumanMessage(content='List files')]})","920","8","False","1","tier3_tool_exec"
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::44::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_filesystem_system_prompt_override","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='What do you like?')]})","44","19","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::58::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_filesystem_system_prompt_override_with_composite_backend","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='What do you like?')]})","58","19","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::620::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_glob_search_longterm_only","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Use glob to find all Python files in /memories')], 'files': {}}, config=config)","620","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::667::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_glob_search_mixed_memory","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Use glob to find all Python files')], 'files': {'/shortterm.py': FileData(content='# Shortterm file', created_at='2021-01-01', modified_at='2021-01-01'), '/shortterm.txt': FileData(content='Another text file', created_at='2021-01-01', modified_at='2021-01-01')}}, config=config)","667","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::547::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_glob_search_shortterm_only","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Use glob to find all Python files')], 'files': {'/test.py': FileData(content='import os', created_at='2021-01-01', modified_at='2021-01-01'), '/main.py': FileData(content='def main(): pass', created_at='2021-01-01', modified_at='2021-01-01'), '/readme.txt': FileData(content='Documentation', created_at='2021-01-01', modified_at='2021-01-01')}}, config=config)","547","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::777::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_grep_search_longterm_only","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Use grep to find all files in the memories directory containing the word 'fire'"")], 'files': {}}, config=config)","777","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::824::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_grep_search_mixed_memory","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Use grep to find all files containing 'DEBUG'"")], 'files': {'/shortterm_config.py': FileData(content='DEBUG = False\nVERBOSE = True', created_at='2021-01-01', modified_at='2021-01-01'), '/shortterm_main.py': FileData(content='def main(): pass', created_at='2021-01-01', modified_at='2021-01-01')}}, config=config)","824","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::704::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_grep_search_shortterm_only","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Use grep to find all files containing the word 'import'"")], 'files': {'/test.py': FileData(content='import os\nimport sys', created_at='2021-01-01', modified_at='2021-01-01'), '/main.py': FileData(content='def main(): pass', created_at='2021-01-01', modified_at='2021-01-01'), '/helper.py': FileData(content='import json', created_at='2021-01-01', modified_at='2021-01-01')}}, config=config)","704","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::157::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_ls_longterm_with_path","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='List all of your files in the /pokemon directory')], 'files': {'/pizza.txt': FileData(content='Hello world', created_at='2021-01-01', modified_at='2021-01-01'), '/pokemon/squirtle.txt': FileData(content='Splash', created_at='2021-01-01', modified_at='2021-01-01')}}, config=config)","157","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::95::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_ls_longterm_without_path","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='List your files in root')], 'files': {'/pizza.txt': FileData(content='Hello world', created_at='2021-01-01', modified_at='2021-01-01'), '/pokemon/squirtle.txt': FileData(content='Splash', created_at='2021-01-01', modified_at='2021-01-01')}}, config=config)","95","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::298::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_read_file_longterm","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Read the contents of the file about charmander from the memories directory.')], 'files': {}}, config=config)","298","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::204::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_read_file_longterm_local_file","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Read test.txt from the local filesystem')], 'files': {'/test.txt': FileData(content='Goodbye world', created_at='2021-01-01', modified_at='2021-01-01')}}, config=config)","204","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::246::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_read_file_longterm_store_file","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Read test.txt from the memories directory')], 'files': {'/test.txt': FileData(content='Goodbye world', created_at='2021-01-01', modified_at='2021-01-01')}}, config=config)","246","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::482::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_tool_call_with_tokens_exceeding_custom_limit","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Get the NFL standings using your tool. If the tool returns bad results, tell the user.')]})","482","19","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::463::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_tool_call_with_tokens_exceeding_limit","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Get the NBA standings using your tool. If the tool returns bad results, tell the user.')]})","463","19","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::328::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_write_file_longterm","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Write a haiku about Charmander to the memories directory in /charmander.txt, use the word 'fiery'"")], 'files': {}}, config=config)","328","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::360::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.TestFilesystem.test_write_file_overwrites_existing_in_local","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Write a haiku about Charmander to /charmander.txt, use the word 'fiery'"")], 'files': {'/charmander.txt': FileData(content='Hello world', created_at='2021-01-01', modified_at='2021-01-01')}}, config=config)","360","19","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::953::4","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_longterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Write a haiku about Charmander to /memories/charmander.txt, use the word 'fiery'"")]}, config=config)","953","4","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::966::15","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_longterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Read the haiku about Charmander from /memories/charmander.txt')]}, config=config2)","966","15","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::976::15","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_longterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='List all of the files in the memories directory at /memories')]}, config=config3)","976","15","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::986::4","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_longterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Edit the haiku about Charmander at /memories/charmander.txt to use the word 'ember'"")]}, config=config4)","986","4","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::999::15","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_longterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Read the haiku about Charmander at /memories/charmander.txt')]}, config=config5)","999","15","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::1011::15","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_shortterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Write a haiku about Charmander to /charmander.txt, use the word 'fiery'"")]}, config=config)","1011","15","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::1019::15","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_shortterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Read the haiku about Charmander from /charmander.txt')]}, config=config)","1019","15","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::1028::15","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_shortterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='List all of the files in your filesystem')]}, config=config)","1028","15","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::1037::15","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_shortterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""Edit the haiku about Charmander to use the word 'ember'"")]}, config=config)","1037","15","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py::1048::15","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_filesystem_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_filesystem_middleware.assert_shortterm_mem_tools","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Read the haiku about Charmander at /charmander.txt')]}, config=config)","1048","15","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py::78::4","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_hitl.test_hitl_agent","langgraph",".invoke","agent.invoke","agent.invoke({'messages': [{'role': 'user', 'content': query}]}, config=config)","78","4","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py::98::13","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_hitl.test_hitl_agent","langgraph",".invoke","agent.invoke","agent.invoke(Command(resume={'decisions': [{'type': 'approve'}, {'type': 'approve'}]}), config=config)","98","13","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py::182::4","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_hitl.test_subagent_with_custom_interrupt_on","langgraph",".invoke","agent.invoke","agent.invoke({'messages': [{'role': 'user', 'content': query}]}, config=config)","182","4","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py::202::4","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_hitl.test_subagent_with_custom_interrupt_on","langgraph",".invoke","agent.invoke","agent.invoke(Command(resume={'decisions': [{'type': 'approve'}, {'type': 'approve'}]}), config=config)","202","4","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py::127::4","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_hitl.test_subagent_with_hitl","langgraph",".invoke","agent.invoke","agent.invoke({'messages': [{'role': 'user', 'content': query}]}, config=config)","127","4","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py::142::4","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_hitl.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_hitl.test_subagent_with_hitl","langgraph",".invoke","agent.invoke","agent.invoke(Command(resume={'decisions': [{'type': 'approve'}, {'type': 'approve'}]}), config=config)","142","4","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_subagent_middleware.py::77::19","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_subagent_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_subagent_middleware.TestSubagentMiddleware.test_general_purpose_subagent","langchain",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='What is the weather in Tokyo?')]})","77","19","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_subagent_middleware.py::246::17","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_subagent_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_subagent_middleware.TestSubagentMiddleware.test_subagent_response_format_serialized_as_json","langchain",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='foo - tell me how confident you are that pineapple belongs on pizza')]}, {'recursion_limit': 100})","246","17","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_subagent_middleware.py::31::18","langchain-ai_deepagents/libs/deepagents/tests/integration_tests/test_subagent_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.integration_tests.test_subagent_middleware.assert_expected_subgraph_actions","langchain",".stream","agent.stream","agent.stream(inputs, subgraphs=True, stream_mode='updates')","31","18","False","3",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/backends/test_store_backend.py::604::21","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/backends/test_store_backend.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.backends.test_store_backend._RecordingStore.abatch","langgraph",".abatch","super().abatch","super().abatch(ops)","604","21","True","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/backends/test_store_backend.py::599::15","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/backends/test_store_backend.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.backends.test_store_backend._RecordingStore.batch","langgraph",".batch","super().batch","super().batch(ops)","599","15","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py::601::19","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware.test_agent_with_memory_middleware_async","langchain_anthropic",".ainvoke","agent.ainvoke","agent.ainvoke({'messages': [HumanMessage(content='Hello')]})","601","19","True","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py::566::13","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware.test_agent_with_memory_middleware_empty_sources","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Hello')]})","566","13","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py::535::13","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware.test_agent_with_memory_middleware_multiple_sources","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Help me')]})","535","13","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py::480::13","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware.test_agent_with_memory_middleware_system_prompt","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Hello')]})","480","13","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py::1035::4","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware.test_create_deep_agent_wires_cache_control_for_anthropic_memory","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='hi')]})","1035","4","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py::759::13","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware.test_create_deep_agent_with_memory_and_filesystem_backend","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='What do you know?')]})","759","13","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py::811::13","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware.test_create_deep_agent_with_memory_default_backend","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content=""What's in your memory?"")], 'files': memory_files}, config)","811","13","False","2",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py::778::13","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware.test_create_deep_agent_with_memory_missing_files","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Hello')]})","778","13","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py::861::4","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware.test_memory_middleware_order_matters","langchain_anthropic",".invoke","agent.invoke","agent.invoke({'messages': [HumanMessage(content='Test')]})","861","4","False","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware_async.py::303::19","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware_async.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware_async.test_agent_with_memory_middleware_empty_sources_async","langchain",".ainvoke","agent.ainvoke","agent.ainvoke({'messages': [HumanMessage(content='Hello')]})","303","19","True","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware_async.py::272::19","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware_async.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware_async.test_agent_with_memory_middleware_multiple_sources_async","langchain",".ainvoke","agent.ainvoke","agent.ainvoke({'messages': [HumanMessage(content='Help me')]})","272","19","True","1",""
"langchain-ai/deepagents","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware_async.py::349::10","langchain-ai_deepagents/libs/deepagents/tests/unit_tests/middleware/test_memory_middleware_async.py","langchain-ai_deepagents.libs.deepagents.tests.unit_tests.middleware.test_memory_middleware_async.test_memory_middleware_order_matters_async","langchain",".ainvoke","agent.ainvoke","agent.ainvoke({'messages': [HumanMessage(content='Test')]})","349","10","True","1",""
