"repo","qname","file","line","reason","kind"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_async_injection","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","84","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_state_access","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","123","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_with_store","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","153","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_with_multiple_tools","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","199","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_config_access","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","246","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_with_custom_state","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","285","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_no_runtime_parameter","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","330","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_parallel_execution","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","366","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_error_handling","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","414","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_with_middleware","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","464","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_type_hints","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","512","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_tool_runtime_name_based_injection","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","546","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_combined_injected_state_runtime_store","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","591","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_injected_runtime_create_agent.test_combined_injected_state_runtime_store_async","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py","711","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_kwargs_tool_runtime_injection.test_config_and_runtime_not_injected_to_kwargs","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_kwargs_tool_runtime_injection.py","23","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_responses_spec.test_responses_integration_matrix","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_responses_spec.py","83","matches '.invoke' from langchain_openai","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsModel.test_pydantic_model","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","116","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsModel.test_dataclass","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","137","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsModel.test_typed_dict","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","158","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsModel.test_json_schema","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","179","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_pydantic_model","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","202","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_dataclass","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","223","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_typed_dict","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","244","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_json_schema","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","265","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_union_of_json_schemas","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","288","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_union_of_types","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","337","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_multiple_structured_outputs_error_without_retry","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","387","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_multiple_structured_outputs_with_retry","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","425","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_structured_output_parsing_error_without_retry","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","466","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_structured_output_parsing_error_with_retry","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","499","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_retry_with_custom_function","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","535","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_retry_with_custom_string_message","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","583","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsToolStrategy.test_validation_error_with_invalid_response","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","622","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsProviderStrategy.test_pydantic_model","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","657","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsProviderStrategy.test_validation_error_with_invalid_response","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","675","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsProviderStrategy.test_dataclass","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","701","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsProviderStrategy.test_typed_dict","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","721","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestResponseFormatAsProviderStrategy.test_json_schema","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","739","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.TestDynamicModelWithResponseFormat.test_middleware_model_swap_provider_to_tool_strategy","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","761","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format.test_union_of_types","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format.py","843","matches '.invoke' from langchain_core","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format_integration.test_inference_to_native_output","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format_integration.py","77","matches '.invoke' from langchain_openai","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format_integration.test_inference_to_tool_output","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format_integration.py","112","matches '.invoke' from langchain_openai","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_response_format_integration.test_strict_mode","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_response_format_integration.py","148","matches '.invoke' from langchain_openai","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_return_direct_spec.test_return_direct_integration_matrix","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_return_direct_spec.py","76","matches '.invoke' from langchain_openai","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_state_schema.test_state_schema_single_custom_field","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_state_schema.py","36","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_state_schema.test_state_schema_multiple_custom_fields","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_state_schema.py","56","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_state_schema.test_state_schema_with_tool_runtime","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_state_schema.py","87","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_state_schema.test_state_schema_with_middleware","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_state_schema.py","115","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_state_schema.test_state_schema_none_uses_default","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_state_schema.py","155","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_state_schema.test_state_schema_async","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_state_schema.py","171","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.test_state_schema.test_state_schema_with_private_state_field","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/test_state_schema.py","201","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_all_decorators_integration","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","136","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_can_jump_to_integration","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","247","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_async_decorators_integration","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","352","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_mixed_sync_async_decorators_integration","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","382","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_async_can_jump_to_integration","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","481","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_dynamic_prompt_integration","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","686","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_async_dynamic_prompt_integration","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","718","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_dynamic_prompt_overwrites_system_prompt","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","736","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_dynamic_prompt_multiple_in_sequence","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","754","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_async_dynamic_prompt_skipped_on_sync_invoke","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","774","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_decorators.test_sync_dynamic_prompt_on_async_invoke","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_decorators.py","800","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_dynamic_tools.invoke_agent","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_dynamic_tools.py","208","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_create_agent_invoke","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","39","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_create_agent_jump","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","140","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_on_model_call","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","250","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_tools_to_model_edge_with_structured_and_regular_tool_calls","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","275","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_public_private_state_for_custom_middleware","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","353","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_runtime_injected_into_middleware","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","385","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_injected_state_in_middleware_agent","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","444","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_jump_to_is_ephemeral","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","466","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_create_agent_sync_invoke_with_only_async_middleware_raises_error","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","481","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_create_agent_sync_invoke_with_mixed_middleware","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","503","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_create_agent_async_invoke","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","551","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_create_agent_async_invoke_multiple_middleware","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","612","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_create_agent_async_jump","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","665","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.test_create_agent_mixed_sync_async_middleware_async_invoke","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","700","matches '.ainvoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.TestAgentMiddlewareHooks.test_hook_execution","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","774","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.TestAgentMiddlewareHooks.test_hook_with_class_inheritance","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","832","matches '.invoke' from langgraph","direct"
"xt765/LangChain-Chinese-Comment","xt765_LangChain-Chinese-Comment.langchain_code.libs.langchain_v1.tests.unit_tests.agents.middleware.core.test_framework.TestAgentHooksCombined.test_execution_order","xt765_LangChain-Chinese-Comment/langchain_code/libs/langchain_v1/tests/unit_tests/agents/middleware/core/test_framework.py","882","matches '.invoke' from langgraph","direct"
