"repo","call_id","file","enclosing_qname","framework","pattern","callable","call_source","call_line","call_col","is_await","arg_count","fp_tier"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/llm_based_agent_scorer.py::90::26","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/llm_based_agent_scorer.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.scoring.llm_based_agent_scorer.LLMBasedAgentScorer.score_single","langchain_core",".ainvoke","model.ainvoke","model.ainvoke(prompt)","90","26","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/llm_based_plan_scorer.py::83::24","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/llm_based_plan_scorer.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.scoring.llm_based_plan_scorer.LLMBasedPlanScorer.score_single","langchain_core",".ainvoke","prompt_template.ainvoke","prompt_template.ainvoke(input={'original_prompt': original_prompt, 'context': agent_context, 'plan': remove_r1_think_tags(planning_item.plan)})","83","24","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/llm_based_plan_scorer.py::90::26","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/llm_based_plan_scorer.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.scoring.llm_based_plan_scorer.LLMBasedPlanScorer.score_single","langchain_core",".ainvoke","model.ainvoke","model.ainvoke(prompt)","90","26","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/motivation_aware_scorer.py::79::21","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/motivation_aware_scorer.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.scoring.motivation_aware_scorer.MotivationAwareScorer.ainvoke","langchain_core",".ainvoke","(await scoring_template.ainvoke({'task': task_str, 'motivation': motivation_str, 'output': output_str})).to_string","(await scoring_template.ainvoke({'task': task_str, 'motivation': motivation_str, 'output': output_str})).to_string()","79","21","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/motivation_aware_scorer.py::83::30","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/motivation_aware_scorer.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.scoring.motivation_aware_scorer.MotivationAwareScorer.ainvoke","langchain_core",".ainvoke","scoring_model.ainvoke","scoring_model.ainvoke(prompt)","83","30","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/motivation_aware_scorer.py::79::28","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/scoring/motivation_aware_scorer.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.scoring.motivation_aware_scorer.MotivationAwareScorer.ainvoke","langchain_core",".ainvoke","scoring_template.ainvoke","scoring_template.ainvoke({'task': task_str, 'motivation': motivation_str, 'output': output_str})","79","28","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_llm_generation.py::60::29","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_llm_generation.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.search.multi_llm_generation.MultiLLMGeneration._generate_response","langchain_core",".ainvoke","llm.ainvoke","llm.ainvoke(prompt)","60","29","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_llm_planner.py::63::25","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_llm_planner.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.search.multi_llm_planner.MultiLLMPlanner._generate_plan_for_temperature","langchain_core",".ainvoke","bound_llm.ainvoke","bound_llm.ainvoke(base_prompt)","63","25","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_query_retrieval_search.py::93::29","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_query_retrieval_search.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.search.multi_query_retrieval_search.MultiQueryRetrievalSearch.ainvoke","langchain_core",".ainvoke","(await query_template.ainvoke({'task': original_task, 'motivation': motivation})).to_string","(await query_template.ainvoke({'task': original_task, 'motivation': motivation})).to_string()","93","29","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_query_retrieval_search.py::98::33","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_query_retrieval_search.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.search.multi_query_retrieval_search.MultiQueryRetrievalSearch.ainvoke","langchain_core",".ainvoke","llm.ainvoke","llm.ainvoke(prompt_str)","98","33","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_query_retrieval_search.py::93::36","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/multi_query_retrieval_search.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.search.multi_query_retrieval_search.MultiQueryRetrievalSearch.ainvoke","langchain_core",".ainvoke","query_template.ainvoke","query_template.ainvoke({'task': original_task, 'motivation': motivation})","93","36","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/single_shot_multi_plan_planner.py::72::17","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/single_shot_multi_plan_planner.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.search.single_shot_multi_plan_planner.SingleShotMultiPlanPlanner.ainvoke","langchain_core",".ainvoke","(await planning_template.ainvoke(input={'context': agent_context, 'prompt': original_prompt})).to_string","(await planning_template.ainvoke(input={'context': agent_context, 'prompt': original_prompt})).to_string()","72","17","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/single_shot_multi_plan_planner.py::87::29","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/single_shot_multi_plan_planner.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.search.single_shot_multi_plan_planner.SingleShotMultiPlanPlanner.ainvoke","langchain_core",".ainvoke","llm_bound.ainvoke","llm_bound.ainvoke(plan_prompt)","87","29","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/single_shot_multi_plan_planner.py::72::24","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/search/single_shot_multi_plan_planner.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.search.single_shot_multi_plan_planner.SingleShotMultiPlanPlanner.ainvoke","langchain_core",".ainvoke","planning_template.ainvoke","planning_template.ainvoke(input={'context': agent_context, 'prompt': original_prompt})","72","24","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_agent_output_selector.py::93::17","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_agent_output_selector.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_based_agent_output_selector.LLMBasedAgentOutputSelector.ainvoke","langchain_core",".ainvoke","(await prompt_template.ainvoke(input={'objective': agent_context, 'input': original_prompt, 'results': results})).to_string","(await prompt_template.ainvoke(input={'objective': agent_context, 'input': original_prompt, 'results': results})).to_string()","93","17","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_agent_output_selector.py::93::24","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_agent_output_selector.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_based_agent_output_selector.LLMBasedAgentOutputSelector.ainvoke","langchain_core",".ainvoke","prompt_template.ainvoke","prompt_template.ainvoke(input={'objective': agent_context, 'input': original_prompt, 'results': results})","93","24","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_agent_output_selector.py::97::58","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_agent_output_selector.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_based_agent_output_selector.LLMBasedAgentOutputSelector.ainvoke","langchain_core",".ainvoke","model.ainvoke","model.ainvoke(prompt)","97","58","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_output_merging_selector.py::108::17","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_output_merging_selector.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_based_output_merging_selector.LLMBasedOutputMergingSelector.ainvoke","langchain_core",".ainvoke","(await prompt_template.ainvoke(input={'objective': agent_context, 'input': original_prompt, 'results': results, 'pipeline_type': pipeline_objective})).to_string","(await prompt_template.ainvoke(input={'objective': agent_context, 'input': original_prompt, 'results': results, 'pipeline_type': pipeline_objective})).to_string()","108","17","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_output_merging_selector.py::108::24","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_output_merging_selector.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_based_output_merging_selector.LLMBasedOutputMergingSelector.ainvoke","langchain_core",".ainvoke","prompt_template.ainvoke","prompt_template.ainvoke(input={'objective': agent_context, 'input': original_prompt, 'results': results, 'pipeline_type': pipeline_objective})","108","24","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_output_merging_selector.py::116::52","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_output_merging_selector.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_based_output_merging_selector.LLMBasedOutputMergingSelector.ainvoke","langchain_core",".ainvoke","model.ainvoke","model.ainvoke(prompt)","116","52","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_plan_selector.py::90::17","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_plan_selector.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_based_plan_selector.LLMBasedPlanSelector.ainvoke","langchain_core",".ainvoke","(await prompt_template.ainvoke(input={'original_prompt': original_prompt, 'context': agent_context, 'plans': plans})).to_string","(await prompt_template.ainvoke(input={'original_prompt': original_prompt, 'context': agent_context, 'plans': plans})).to_string()","90","17","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_plan_selector.py::90::24","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_plan_selector.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_based_plan_selector.LLMBasedPlanSelector.ainvoke","langchain_core",".ainvoke","prompt_template.ainvoke","prompt_template.ainvoke(input={'original_prompt': original_prompt, 'context': agent_context, 'plans': plans})","90","24","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_plan_selector.py::94::58","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_based_plan_selector.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_based_plan_selector.LLMBasedPlanSelector.ainvoke","langchain_core",".ainvoke","model.ainvoke","model.ainvoke(prompt)","94","58","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_judge_selection.py::91::17","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_judge_selection.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_judge_selection.LLMJudgeSelection.ainvoke","langchain_core",".ainvoke","(await prompt_template.ainvoke(input={'original_prompt': query, 'results': results_str})).to_string","(await prompt_template.ainvoke(input={'original_prompt': query, 'results': results_str})).to_string()","91","17","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_judge_selection.py::94::31","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_judge_selection.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_judge_selection.LLMJudgeSelection.ainvoke","langchain_core",".ainvoke","self.judge_llm_bound.ainvoke","self.judge_llm_bound.ainvoke(prompt)","94","31","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_judge_selection.py::91::24","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/experimental/test_time_compute/selection/llm_judge_selection.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.experimental.test_time_compute.selection.llm_judge_selection.LLMJudgeSelection.ainvoke","langchain_core",".ainvoke","prompt_template.ainvoke","prompt_template.ainvoke(input={'original_prompt': query, 'results': results_str})","91","24","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/tool/chat_completion.py::98::29","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/tool/chat_completion.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.tool.chat_completion.register_chat_completion","langchain_core",".ainvoke","llm.ainvoke","llm.ainvoke(lc_messages)","98","29","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/tool/document_search.py::104::29","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_core/src/nat/tool/document_search.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_core.src.nat.tool.document_search.document_search","langchain_core",".ainvoke","structured_llm.ainvoke","structured_llm.ainvoke([sys_message] + [HumanMessage(content=query_string)])","104","29","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/auto_memory_wrapper/agent.py::217::25","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/auto_memory_wrapper/agent.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.auto_memory_wrapper.agent.AutoMemoryWrapperGraph.inner_agent_node","langgraph",".ainvoke","self.inner_agent_fn.ainvoke","self.inner_agent_fn.ainvoke(chat_request)","217","25","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/auto_memory_wrapper/register.py::209::32","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/auto_memory_wrapper/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.auto_memory_wrapper.register.auto_memory_agent","langgraph",".ainvoke","graph.ainvoke","graph.ainvoke(state, config={'recursion_limit': total_recursion_limit})","209","32","True","2",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/base.py::217::25","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/base.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.base.BaseAgent._call_llm","langgraph",".ainvoke","llm.ainvoke","llm.ainvoke(inputs, config=self._runnable_config)","217","25","True","2",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/base.py::188::27","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/base.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.base.BaseAgent._stream_llm","langgraph",".astream","runnable.astream","runnable.astream(inputs, config=effective_config)","188","27","False","2",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py::63::23","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.prompt_optimizer.register.prompt_optimizer_function","langchain_core",".ainvoke","(await template.ainvoke(input={'system_objective': config.system_objective})).to_string","(await template.ainvoke(input={'system_objective': config.system_objective})).to_string()","63","23","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py::82::27","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.prompt_optimizer.register.prompt_optimizer_function","langchain_core",".ainvoke","(await prompt_extension_template.ainvoke(input={'original_prompt': original_prompt, 'objective': prompt_objective, 'oracle_feedback_section': feedback_section})).to_string","(await prompt_extension_template.ainvoke(input={'original_prompt': original_prompt, 'objective': prompt_objective, 'oracle_feedback_section': feedback_section})).to_string()","82","27","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py::91::33","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.prompt_optimizer.register.prompt_optimizer_function","langchain_core",".ainvoke","llm.ainvoke","llm.ainvoke(prompt)","91","33","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py::63::30","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.prompt_optimizer.register.prompt_optimizer_function","langchain_core",".ainvoke","template.ainvoke","template.ainvoke(input={'system_objective': config.system_objective})","63","30","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py::82::34","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.prompt_optimizer.register.prompt_optimizer_function","langchain_core",".ainvoke","prompt_extension_template.ainvoke","prompt_extension_template.ainvoke(input={'original_prompt': original_prompt, 'objective': prompt_objective, 'oracle_feedback_section': feedback_section})","82","34","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py::131::23","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.prompt_optimizer.register.prompt_recombiner_function","langchain_core",".ainvoke","(await template.ainvoke(input={'system_objective': config.system_objective})).to_string","(await template.ainvoke(input={'system_objective': config.system_objective})).to_string()","131","23","False","0","tier2_nonterminal"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py::152::29","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.prompt_optimizer.register.prompt_recombiner_function","langchain_core",".ainvoke","llm.ainvoke","llm.ainvoke(prompt)","152","29","True","1",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py::131::30","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/prompt_optimizer/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.prompt_optimizer.register.prompt_recombiner_function","langchain_core",".ainvoke","template.ainvoke","template.ainvoke(input={'system_objective': config.system_objective})","131","30","True","1","tier4_nonmodel_runnable"
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/react_agent/register.py::236::39","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/react_agent/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.react_agent.register.react_agent_workflow","langgraph",".astream","graph.astream","graph.astream(state, config=_build_lc_config(config.max_tool_calls, message.model, supports_override=_supports_model_override), stream_mode='messages')","236","39","False","3",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/react_agent/register.py::182::26","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/react_agent/register.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.react_agent.register.react_agent_workflow","langgraph",".ainvoke","graph.ainvoke","graph.ainvoke(state, config=_build_lc_config(config.max_tool_calls, message.model, supports_override=_supports_model_override))","182","26","True","2",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/react_agent/register_per_user_agent.py::88::26","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/react_agent/register_per_user_agent.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.react_agent.register_per_user_agent.per_user_react_agent_workflow","langgraph",".ainvoke","graph.ainvoke","graph.ainvoke(state, config=_build_lc_config(config.max_tool_calls, message.model, supports_override=_supports_model_override))","88","26","True","2",""
"NVIDIA/NeMo-Agent-Toolkit","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/reasoning_agent/reasoning_agent.py::166::31","NVIDIA_NeMo-Agent-Toolkit/packages/nvidia_nat_langchain/src/nat/plugins/langchain/agent/reasoning_agent/reasoning_agent.py","NVIDIA_NeMo-Agent-Toolkit.packages.nvidia_nat_langchain.src.nat.plugins.langchain.agent.reasoning_agent.reasoning_agent.build_reasoning_function","langchain_core",".astream","llm.astream","llm.astream(prompt)","166","31","False","1",""
